#      time         order        t            tair         tout      
  3932.743067       1.0000       16.990       15.811       21.504    
  3932.821835       1.0000       16.990       15.685       21.504    
  3932.979370       1.0000       16.990       15.433       21.505    
  3933.294442       1.0000       16.990       14.458       21.510    
  3933.924585       1.0000       16.990       12.441       21.517    
  3935.184872       1.0000       16.990       9.9630       21.524    
  3935.919870       1.0000       16.990       9.8160       21.524    
  3935.919870       1.0000       16.990       9.8160       21.524    
  3937.936328       1.0000       16.990       8.4000       21.516    
  3938.475631       1.0000       16.990       8.1146       21.512    
  3938.512060       1.0000       16.990       8.0928       21.511    
  3938.584920       1.0000       16.990       8.0490       21.511    
  3938.599517       1.0000       16.990       8.0403       21.511    
  3938.628710       1.0000       16.990       8.0228       21.510    
  3938.628710       1.0000       16.990       8.0228       21.510    
  3940.241877       1.0000       16.990       8.0419       21.494    
  3941.741877       1.0000       16.990       10.729       21.484    
  3943.241877       1.0000       16.990       14.471       21.480    
  3943.358660       1.0000       16.990       14.891       21.479    
  3943.592226       1.0000       16.990       15.732       21.478    
  3943.610911       1.0000       16.990       15.799       21.478    
  3943.648281       1.0000       16.990       15.934       21.478    
  3943.650329       1.0000       16.990       15.941       21.478    
  3943.654424       1.0000       16.990       15.956       21.478    
  3943.662614       1.0000       16.990       15.985       21.478    
  3943.678994       1.0000       16.990       16.044       21.478    
  3943.678994       1.0000       16.990       16.044       21.478    
  3943.680243       1.0000       16.990       16.049       21.478    
  3943.681492       1.0000       16.990       16.053       21.478    
  3943.681492       1.0000       17.010       16.053       21.478    
  3943.682491       1.0000       17.010       16.057       21.478    
  3943.683490       1.0000       17.010       16.061       21.478    
  3943.685489       1.0000       17.010       16.068       21.478    
  3943.689485       1.0000       17.010       16.082       21.478    
  3943.691807       1.0000       17.010       16.091       21.478    
  3943.691807       1.0000       17.010       16.091       21.478    
  3943.698201       1.0000       17.010       16.114       21.478    
  3943.704595       1.0000       17.010       16.137       21.479    
  3943.717384       1.0000       17.010       16.183       21.479    
  3943.742961       1.0000       17.010       16.275       21.479    
  3943.794115       1.0000       17.010       16.459       21.479    
  3943.896423       1.0000       17.010       16.827       21.479    
  3944.101039       1.0000       17.010       17.301       21.478    
  3944.510271       1.0000       17.010       17.710       21.476    
  3945.328736       1.0000       17.010       18.660       21.476    
  3946.828736       1.0000       17.010       19.766       21.487    
  3947.396816       1.0000       17.010       20.038       21.497    
  3947.396816       1.0000       17.010       20.038       21.497    
  3948.706360       1.0000       17.010       20.683       21.538    
  3950.015903       1.0000       17.010       20.600       21.586    
  3951.515903       1.0000       17.010       20.961       21.637    
  3953.015903       1.0000       17.010       20.889       21.646    
  3954.373333       1.0000       17.010       19.976       21.644    
  3954.373333       1.0000       17.010       19.976       21.644    
  3956.468602       1.0000       17.010       17.263       21.657    
  3956.548386       1.0000       17.010       17.103       21.658    
  3956.707953       1.0000       17.010       16.784       21.659    
  3957.027087       1.0000       17.010       16.140       21.661    
  3957.067560       1.0000       17.010       16.051       21.662    
  3957.148505       1.0000       17.010       15.873       21.662    
  3957.148505       1.0000       16.990       15.873       21.662    
  3957.148913       1.0000       16.990       15.872       21.662    
  3957.148988       1.0000       16.990       15.872       21.662    
  3957.148988       1.0000       16.990       15.872       21.662    
  3957.149314       1.0000       16.990       15.872       21.662    
  3957.149640       1.0000       16.990       15.871       21.662    
  3957.150293       1.0000       16.990       15.869       21.662    
  3957.151598       1.0000       16.990       15.866       21.662    
  3957.154208       1.0000       16.990       15.861       21.662    
  3957.159428       1.0000       16.990       15.849       21.662    
  3957.169868       1.0000       16.990       15.826       21.662    
  3957.190748       1.0000       16.990       15.780       21.661    
  3957.232509       1.0000       16.990       15.688       21.661    
  3957.316030       1.0000       16.990       15.505       21.661    
  3957.483072       1.0000       16.990       15.137       21.662    
  3957.817156       1.0000       16.990       14.402       21.665    
  3958.485324       1.0000       16.990       13.709       21.668    
  3959.821661       1.0000       16.990       12.907       21.669    
  3959.915397       1.0000       16.990       12.851       21.669    
  3959.915397       1.0000       16.990       12.851       21.669    
  3962.053535       1.0000       16.990       10.168       21.656    
  3963.553535       1.0000       16.990       9.3786       21.639    
  3965.053535       1.0000       16.990       11.382       21.627    
  3966.553535       1.0000       16.990       15.707       21.624    
  3966.603000       1.0000       16.990       15.806       21.624    
  3966.701930       1.0000       16.990       16.004       21.624    
  3966.701930       1.0000       16.990       16.004       21.624    
  3966.720754       1.0000       16.990       16.042       21.624    
  3966.739578       1.0000       16.990       16.079       21.624    
  3966.739578       1.0000       17.010       16.079       21.624    
  3966.748623       1.0000       17.010       16.097       21.625    
  3966.748966       1.0000       17.010       16.098       21.625    
  3966.749652       1.0000       17.010       16.099       21.625    
  3966.750174       1.0000       17.010       16.100       21.625    
  3966.750174       1.0000       17.010       16.100       21.625    
  3966.757410       1.0000       17.010       16.115       21.625    
  3966.764646       1.0000       17.010       16.129       21.625    
  3966.779117       1.0000       17.010       16.158       21.626    
  3966.784906       1.0000       17.010       16.170       21.626    
  3966.796483       1.0000       17.010       16.193       21.626    
  3966.819637       1.0000       17.010       16.239       21.627    
  3966.865946       1.0000       17.010       16.332       21.627    
  3966.958564       1.0000       17.010       16.517       21.627    
  3967.143800       1.0000       17.010       16.974       21.626    
  3967.514271       1.0000       17.010       17.937       21.623    
  3968.255214       1.0000       17.010       19.200       21.620    
  3969.737099       1.0000       17.010       18.905       21.623    
  3971.237099       1.0000       17.010       19.037       21.640    
  3972.540000       1.0000       17.010       20.016       21.677    
  3972.540000       1.0000       17.010       20.016       21.677    
  3972.563154       1.0000       17.010       20.025       21.677    
  3972.586309       1.0000       17.010       20.035       21.678    
  3972.632618       1.0000       17.010       20.053       21.679    
  3972.725236       1.0000       17.010       20.090       21.682    
  3972.910471       1.0000       17.010       20.164       21.688    
  3973.280943       1.0000       17.010       19.975       21.700    
  3973.280943       1.0000       17.010       19.975       21.700    
  3973.577320       1.0000       17.010       19.738       21.710    
  3973.873697       1.0000       17.010       19.501       21.719    
  3974.466451       1.0000       17.010       19.587       21.738    
  3975.651959       1.0000       17.010       19.800       21.768    
  3976.373333       1.0000       17.010       20.024       21.775    
  3976.373333       1.0000       17.010       20.024       21.775    
  3976.536540       1.0000       17.010       20.122       21.776    
  3976.699747       1.0000       17.010       20.220       21.777    
  3977.026161       1.0000       17.010       20.358       21.776    
  3977.290000       1.0000       17.010       19.936       21.774    
  3977.290000       1.0000       17.010       19.936       21.774    
  3977.812262       1.0000       17.010       19.100       21.770    
  3978.334524       1.0000       17.010       18.666       21.768    
  3979.379047       1.0000       17.010       18.097       21.771    
  3980.879047       1.0000       17.010       16.369       21.777    
  3981.237262       1.0000       17.010       16.058       21.778    
  3981.237262       1.0000       17.010       16.058       21.778    
  3981.300786       1.0000       17.010       16.020       21.778    
  3981.364310       1.0000       17.010       15.981       21.779    
  3981.364310       1.0000       17.000       15.981       21.779    
  3981.415129       1.0000       17.000       15.951       21.778    
  3981.465948       1.0000       17.000       15.920       21.778    
  3981.567586       1.0000       17.000       15.859       21.777    
  3981.770863       1.0000       17.000       15.737       21.778    
  3982.177416       1.0000       17.000       15.529       21.778    
  3982.990521       1.0000       17.000       15.204       21.779    
  3983.926567       1.0000       17.000       14.644       21.777    
  3983.926567       1.0000       17.000       14.644       21.777    
  3985.227536       1.0000       17.000       13.436       21.767    
  3986.528506       1.0000       17.000       11.460       21.752    
  3988.028506       1.0000       17.000       10.023       21.733    
  3989.528506       1.0000       17.000       13.020       21.723    
  3990.622209       1.0000       17.000       15.996       21.718    
  3990.622209       1.0000       17.000       15.996       21.718    
  3990.624442       1.0000       17.000       15.999       21.718    
  3990.626675       1.0000       17.000       16.003       21.718    
  3990.626675       1.0000       17.003       16.003       21.718    
  3990.628462       1.0000       17.006       16.006       21.718    
  3990.630249       1.0000       17.008       16.008       21.718    
  3990.633822       1.0000       17.014       16.014       21.718    
  3990.640968       1.0000       17.026       16.026       21.718    
  3990.655261       1.0000       17.048       16.048       21.719    
  3990.655261       1.0000       17.010       16.048       21.719    
  3990.656052       1.0000       17.010       16.050       21.719    
  3990.656843       1.0000       17.010       16.051       21.719    
  3990.656843       1.0000       17.010       16.051       21.719    
  3990.657476       1.0000       17.010       16.052       21.719    
  3990.658109       1.0000       17.010       16.053       21.719    
  3990.659374       1.0000       17.010       16.055       21.719    
  3990.661905       1.0000       17.010       16.059       21.719    
  3990.666967       1.0000       17.010       16.067       21.719    
  3990.677091       1.0000       17.010       16.083       21.719    
  3990.697338       1.0000       17.010       16.116       21.719    
  3990.737833       1.0000       17.010       16.181       21.718    
  3990.818822       1.0000       17.010       16.310       21.718    
  3990.980801       1.0000       17.010       16.569       21.716    
  3991.304759       1.0000       17.010       17.027       21.715    
  3991.952675       1.0000       17.010       17.934       21.713    
  3993.248507       1.0000       17.010       19.299       21.712    
  3994.748507       1.0000       17.010       19.301       21.718    
  3996.248507       1.0000       17.010       19.998       21.760    
  3996.290496       1.0000       17.010       20.065       21.761    
  3996.290496       1.0000       17.010       20.065       21.761    
  3997.542548       1.0000       17.010       21.634       21.800    
  3997.614664       1.0000       17.010       21.692       21.802    
  3997.758895       1.0000       17.010       21.807       21.806    
  3997.758895       1.0000       17.010       21.807       21.806    
  3998.760536       1.0000       17.010       22.304       21.835    
  3999.762178       1.0000       17.010       22.248       21.860    
  4000.164103       1.0000       17.010       22.102       21.865    
  4000.365066       1.0000       17.010       21.981       21.867    
  4000.566029       1.0000       17.010       21.860       21.867    
  4000.566029       1.0000       17.010       21.860       21.867    
  4002.168655       1.0000       17.010       21.333       21.856    
  4003.668655       1.0000       17.010       20.064       21.858    
  4003.747509       1.0000       17.010       19.953       21.858    
  4003.747509       1.0000       17.010       19.953       21.858    
  4006.147509       1.0000       17.010       16.511       21.871    
  4006.245133       1.0000       17.010       16.453       21.871    
  4006.440380       1.0000       17.010       16.336       21.871    
  4006.830876       1.0000       17.010       16.101       21.870    
  4006.890509       1.0000       17.010       16.066       21.870    
  4007.009777       1.0000       17.010       15.988       21.870    
  4007.009777       1.0000       17.000       15.988       21.870    
  4007.728534       1.0000       17.000       15.126       21.866    
  4007.929764       1.0000       17.000       14.884       21.866    
  4007.929764       1.0000       17.000       14.884       21.866    
  4008.504770       1.0000       17.000       14.093       21.863    
  4009.079775       1.0000       17.000       13.320       21.860    
  4010.229786       1.0000       17.000       12.170       21.848    
  4011.729786       1.0000       17.000       11.838       21.832    
  4013.229786       1.0000       17.000       14.122       21.821    
  4014.460942       1.0000       17.000       16.030       21.814    
  4014.460942       1.0000       17.030       16.030       21.814    
  4014.461077       1.0000       17.030       16.030       21.814    
  4014.461212       1.0000       17.030       16.030       21.814    
  4014.461212       1.0000       17.010       16.030       21.814    
  4014.461320       1.0000       17.010       16.030       21.814    
  4014.461428       1.0000       17.010       16.031       21.814    
  4014.461644       1.0000       17.010       16.031       21.814    
  4014.462077       1.0000       17.010       16.032       21.814    
  4014.462941       1.0000       17.010       16.033       21.814    
  4014.464669       1.0000       17.010       16.036       21.814    
  4014.468125       1.0000       17.010       16.043       21.814    
  4014.475039       1.0000       17.010       16.055       21.814    
  4014.475039       1.0000       17.010       16.055       21.814    
  4014.480569       1.0000       17.010       16.065       21.814    
  4014.486100       1.0000       17.010       16.075       21.814    
  4014.497161       1.0000       17.010       16.095       21.814    
  4014.519283       1.0000       17.010       16.135       21.814    
  4014.563526       1.0000       17.010       16.214       21.814    
  4014.652014       1.0000       17.010       16.374       21.814    
  4014.828990       1.0000       17.010       16.692       21.812    
  4015.182941       1.0000       17.010       17.256       21.810    
  4015.890844       1.0000       17.010       18.247       21.808    
  4017.306650       1.0000       17.010       18.923       21.804    
  4018.806650       1.0000       17.010       19.523       21.812    
  4020.306650       1.0000       17.010       19.677       21.843    
  4021.806650       1.0000       17.010       19.077       21.879    
  4023.306650       1.0000       17.010       18.984       21.913    
  4024.806650       1.0000       17.010       18.916       21.918    
  4026.306650       1.0000       17.010       17.955       21.906    
  4027.806650       1.0000       17.010       16.432       21.902    
  4027.849524       1.0000       17.010       16.381       21.902    
  4027.935273       1.0000       17.010       16.278       21.902    
  4028.106770       1.0000       17.010       16.029       21.902    
  4028.158750       1.0000       17.010       15.946       21.902    
  4028.158750       1.0000       16.990       15.946       21.902    
  4028.158895       1.0000       16.990       15.946       21.902    
  4028.159040       1.0000       16.990       15.946       21.902    
  4028.159227       1.0000       16.990       15.945       21.902    
  4028.159227       1.0000       16.990       15.945       21.902    
  4028.159459       1.0000       16.990       15.945       21.902    
  4028.159691       1.0000       16.990       15.944       21.902    
  4028.160155       1.0000       16.990       15.944       21.902    
  4028.161083       1.0000       16.990       15.942       21.902    
  4028.162939       1.0000       16.990       15.939       21.902    
  4028.166650       1.0000       16.990       15.933       21.902    
  4028.174073       1.0000       16.990       15.921       21.901    
  4028.188919       1.0000       16.990       15.898       21.901    
  4028.218611       1.0000       16.990       15.850       21.900    
  4028.277994       1.0000       16.990       15.755       21.899    
  4028.396760       1.0000       16.990       15.565       21.898    
  4028.634293       1.0000       16.990       15.185       21.897    
  4029.109358       1.0000       16.990       14.491       21.895    
  4030.059489       1.0000       16.990       13.505       21.892    
  4031.559489       1.0000       16.990       11.664       21.880    
  4031.932629       1.0000       16.990       11.440       21.876    
  4031.932629       1.0000       16.990       11.440       21.876    
  4033.452839       1.0000       16.990       9.8566       21.857    
  4033.813955       1.0000       16.990       9.4233       21.852    
  4033.813955       1.0000       16.990       9.4233       21.852    
  4035.030123       1.0000       16.990       8.6120       21.832    
  4035.062069       1.0000       16.990       8.6248       21.831    
  4035.125960       1.0000       16.990       8.6504       21.830    
  4035.125960       1.0000       16.990       8.6504       21.830    
  4036.098894       1.0000       16.990       9.1582       21.814    
  4037.071828       1.0000       16.990       10.686       21.802    
  4038.571828       1.0000       16.990       13.630       21.787    
  4038.728896       1.0000       16.990       14.132       21.786    
  4039.043031       1.0000       16.990       15.129       21.783    
  4039.343427       1.0000       16.990       16.030       21.780    
  4039.343427       1.0000       16.990       16.030       21.780    
  4039.348757       1.0000       16.990       16.046       21.780    
  4039.354088       1.0000       16.990       16.062       21.780    
  4039.354088       1.0000       17.010       16.062       21.780    
  4039.358352       1.0000       17.010       16.075       21.781    
  4039.362616       1.0000       17.010       16.088       21.781    
  4039.364483       1.0000       17.010       16.093       21.781    
  4039.364483       1.0000       17.010       16.093       21.781    
  4039.371306       1.0000       17.010       16.114       21.781    
  4039.378129       1.0000       17.010       16.134       21.781    
  4039.391775       1.0000       17.010       16.175       21.781    
  4039.419067       1.0000       17.010       16.257       21.782    
  4039.473651       1.0000       17.010       16.421       21.781    
  4039.582818       1.0000       17.010       16.748       21.780    
  4039.801152       1.0000       17.010       17.403       21.778    
  4040.237821       1.0000       17.010       18.523       21.774    
  4040.952004       1.0000       17.010       20.094       21.771    
  4040.952004       1.0000       17.010       20.094       21.771    
  4041.650674       1.0000       17.010       21.371       21.769    
  4041.690360       1.0000       17.010       21.443       21.769    
  4041.769732       1.0000       17.010       21.586       21.769    
  4041.928477       1.0000       17.010       21.871       21.768    
  4041.928477       1.0000       17.010       21.871       21.768    
  4042.487413       1.0000       17.010       22.585       21.769    
  4043.046349       1.0000       17.010       23.256       21.774    
  4044.164221       1.0000       17.010       24.466       21.800    
  4045.664221       1.0000       17.010       24.667       21.853    
  4047.164221       1.0000       17.010       24.901       21.899    
  4048.664221       1.0000       17.010       23.869       21.918    
  4050.164221       1.0000       17.010       23.003       21.917    
  4050.306949       1.0000       17.010       22.832       21.917    
  4050.592407       1.0000       17.010       22.489       21.919    
  4051.081680       1.0000       17.010       21.869       21.922    
  4051.081680       1.0000       17.010       21.869       21.922    
  4052.016336       1.0000       17.010       20.374       21.929    
  4052.290000       1.0000       17.010       19.936       21.931    
  4052.290000       1.0000       17.010       19.936       21.931    
  4053.037725       1.0000       17.010       18.755       21.939    
  4053.785449       1.0000       17.010       17.857       21.950    
  4055.280899       1.0000       17.010       16.463       21.956    
  4055.936855       1.0000       17.010       15.676       21.958    
  4055.936855       1.0000       16.990       15.676       21.958    
  4055.937008       1.0000       16.990       15.676       21.958    
  4055.937161       1.0000       16.990       15.675       21.958    
  4055.937339       1.0000       16.990       15.675       21.958    
  4055.937339       1.0000       16.990       15.675       21.958    
  4055.937584       1.0000       16.990       15.675       21.958    
  4055.937829       1.0000       16.990       15.675       21.958    
  4055.938319       1.0000       16.990       15.674       21.958    
  4055.939299       1.0000       16.990       15.673       21.958    
  4055.941259       1.0000       16.990       15.670       21.958    
  4055.945179       1.0000       16.990       15.666       21.958    
  4055.953020       1.0000       16.990       15.656       21.957    
  4055.968701       1.0000       16.990       15.638       21.957    
  4056.000063       1.0000       16.990       15.600       21.956    
  4056.062786       1.0000       16.990       15.562       21.955    
  4056.188234       1.0000       16.990       15.487       21.954    
  4056.439128       1.0000       16.990       15.337       21.953    
  4056.940918       1.0000       16.990       15.035       21.951    
  4057.944497       1.0000       16.990       14.056       21.948    
  4059.444497       1.0000       16.990       13.244       21.935    
  4060.944497       1.0000       16.990       13.556       21.923    
  4061.934231       1.0000       16.990       16.029       21.918    
  4061.934231       1.0000       16.990       16.029       21.918    
  4061.940692       1.0000       16.990       16.046       21.918    
  4061.947154       1.0000       16.990       16.063       21.918    
  4061.947154       1.0000       17.010       16.063       21.918    
  4061.952323       1.0000       17.010       16.076       21.918    
  4061.957492       1.0000       17.010       16.089       21.918    
  4061.957761       1.0000       17.010       16.090       21.918    
  4061.957761       1.0000       17.010       16.090       21.918    
  4061.966031       1.0000       17.010       16.112       21.919    
  4061.974302       1.0000       17.010       16.133       21.919    
  4061.990844       1.0000       17.010       16.176       21.919    
  4061.997460       1.0000       17.010       16.193       21.919    
  4062.010693       1.0000       17.010       16.238       21.920    
  4062.037159       1.0000       17.010       16.334       21.920    
  4062.090092       1.0000       17.010       16.524       21.920    
  4062.195957       1.0000       17.010       16.905       21.920    
  4062.407686       1.0000       17.010       17.668       21.920    
  4062.831145       1.0000       17.010       19.192       21.920    
  4063.116680       1.0000       17.010       20.057       21.919    
  4063.116680       1.0000       17.010       20.057       21.919    
  4063.143146       1.0000       17.010       20.115       21.919    
  4063.169613       1.0000       17.010       20.173       21.919    
  4063.222545       1.0000       17.010       20.290       21.918    
  4063.328410       1.0000       17.010       20.523       21.918    
  4063.540139       1.0000       17.010       20.988       21.917    
  4063.963598       1.0000       17.010       21.920       21.915    
  4063.963598       1.0000       17.010       21.920       21.915    
  4064.302366       1.0000       17.010       22.605       21.914    
  4064.641133       1.0000       17.010       23.282       21.913    
  4065.318667       1.0000       17.010       24.255       21.914    
  4066.673736       1.0000       17.010       25.608       21.922    
  4068.173736       1.0000       17.010       26.200       21.961    
  4069.673736       1.0000       17.010       26.200       22.014    
  4071.173736       1.0000       17.010       26.200       22.060    
  4072.673736       1.0000       17.010       25.796       22.076    
  4074.173736       1.0000       17.010       24.392       22.076    
  4075.673736       1.0000       17.010       22.592       22.083    
  4077.025249       1.0000       17.010       19.975       22.090    
  4077.025249       1.0000       17.010       19.975       22.090    
  4079.193360       1.0000       17.010       18.123       22.100    
  4079.940695       1.0000       17.010       17.824       22.100    
  4079.940695       1.0000       17.010       17.824       22.100    
  4081.675183       1.0000       17.010       17.060       22.096    
  4083.175183       1.0000       17.010       16.140       22.085    
  4084.675183       1.0000       17.010       16.935       22.072    
  4086.175183       1.0000       17.010       17.750       22.065    
  4087.373333       1.0000       17.010       20.072       22.061    
  4087.373333       1.0000       17.010       20.072       22.061    
  4088.259340       1.0000       17.010       21.615       22.058    
  4088.304117       1.0000       17.010       21.687       22.058    
  4088.393672       1.0000       17.010       21.830       22.058    
  4088.409697       1.0000       17.010       21.856       22.058    
  4088.441748       1.0000       17.010       21.907       22.058    
  4088.505850       1.0000       17.010       22.009       22.058    
  4088.576264       1.0000       17.010       22.122       22.058    
  4088.576264       1.0000       17.010       22.122       22.058    
  4089.285069       1.0000       17.010       23.142       22.059    
  4089.993874       1.0000       17.010       23.993       22.060    
  4091.411484       1.0000       17.010       25.494       22.080    
  4092.911484       1.0000       17.010       24.559       22.122    
  4094.411484       1.0000       17.010       24.000       22.169    
  4095.911484       1.0000       17.010       22.724       22.193    
  4097.411484       1.0000       17.010       23.271       22.193    
  4098.911484       1.0000       17.010       23.711       22.191    
  4100.411484       1.0000       17.010       23.777       22.193    
  4100.569298       1.0000       17.010       23.461       22.194    
  4100.884925       1.0000       17.010       22.830       22.194    
  4100.948922       1.0000       17.010       22.702       22.194    
  4101.076915       1.0000       17.010       22.477       22.195    
  4101.099681       1.0000       17.010       22.441       22.195    
  4101.145212       1.0000       17.010       22.368       22.195    
  4101.236273       1.0000       17.010       22.222       22.195    
  4101.327335       1.0000       17.010       22.076       22.195    
  4101.327335       1.0000       17.010       22.076       22.195    
  4102.442458       1.0000       17.010       20.336       22.197    
  4102.715419       1.0000       17.010       19.927       22.197    
  4102.715419       1.0000       17.010       19.927       22.197    
  4103.607517       1.0000       17.010       18.953       22.198    
  4103.943788       1.0000       17.010       18.651       22.198    
  4103.943788       1.0000       17.010       18.651       22.198    
  4104.657467       1.0000       17.010       17.811       22.195    
  4105.371146       1.0000       17.010       16.955       22.192    
  4106.233477       1.0000       17.010       16.060       22.188    
  4106.233477       1.0000       17.010       16.060       22.188    
  4106.300029       1.0000       17.010       16.020       22.187    
  4106.366581       1.0000       17.010       15.980       22.187    
  4106.366581       1.0000       17.000       15.980       22.187    
  4106.419822       1.0000       17.000       15.948       22.185    
  4106.473064       1.0000       17.000       15.916       22.185    
  4106.579547       1.0000       17.000       15.852       22.183    
  4106.792514       1.0000       17.000       15.724       22.181    
  4107.218448       1.0000       17.000       15.207       22.175    
  4108.070314       1.0000       17.000       13.884       22.161    
  4109.570314       1.0000       17.000       15.684       22.150    
  4109.623460       1.0000       17.000       15.748       22.150    
  4109.729751       1.0000       17.000       15.876       22.149    
  4109.746282       1.0000       17.000       15.896       22.148    
  4109.779343       1.0000       17.000       15.935       22.148    
  4109.845465       1.0000       17.000       16.015       22.148    
  4109.845465       1.0000       17.015       16.015       22.148    
  4109.855760       1.0000       17.027       16.027       22.148    
  4109.866054       1.0000       17.039       16.039       22.149    
  4109.866054       1.0000       17.010       16.039       22.149    
  4109.874290       1.0000       17.010       16.049       22.149    
  4109.882525       1.0000       17.010       16.059       22.149    
  4109.882525       1.0000       17.010       16.059       22.149    
  4109.889114       1.0000       17.010       16.067       22.149    
  4109.895702       1.0000       17.010       16.075       22.149    
  4109.908879       1.0000       17.010       16.091       22.148    
  4109.935232       1.0000       17.010       16.122       22.148    
  4109.987940       1.0000       17.010       16.186       22.148    
  4110.093354       1.0000       17.010       16.368       22.147    
  4110.304184       1.0000       17.010       16.748       22.144    
  4110.725842       1.0000       17.010       17.507       22.141    
  4111.569159       1.0000       17.010       18.911       22.136    
  4112.208846       1.0000       17.010       20.101       22.131    
  4112.208846       1.0000       17.010       20.101       22.131    
  4113.103399       1.0000       17.010       22.062       22.125    
  4113.132254       1.0000       17.010       22.079       22.125    
  4113.189963       1.0000       17.010       22.114       22.125    
  4113.247423       1.0000       17.010       22.148       22.124    
  4113.247423       1.0000       17.010       22.148       22.124    
  4113.963065       1.0000       17.010       22.578       22.121    
  4114.678708       1.0000       17.010       23.143       22.120    
  4116.109992       1.0000       17.010       23.668       22.142    
  4117.609992       1.0000       17.010       22.478       22.171    
  4119.109992       1.0000       17.010       22.356       22.196    
  4119.216741       1.0000       17.010       22.313       22.198    
  4119.430239       1.0000       17.010       22.228       22.201    
  4119.451267       1.0000       17.010       22.219       22.202    
  4119.493324       1.0000       17.010       22.203       22.202    
  4119.534526       1.0000       17.010       22.186       22.203    
  4119.534526       1.0000       17.010       22.186       22.203    
  4121.824581       1.0000       17.010       21.635       22.203    
  4121.947625       1.0000       17.010       21.610       22.203    
  4122.193712       1.0000       17.010       21.716       22.202    
  4122.685887       1.0000       17.010       22.012       22.201    
  4123.670236       1.0000       17.010       22.200       22.199    
  4123.670236       1.0000       17.010       22.200       22.199    
  4123.703303       1.0000       17.010       22.200       22.199    
  4123.736370       1.0000       17.010       22.200       22.199    
  4123.802504       1.0000       17.010       22.200       22.199    
  4123.934771       1.0000       17.010       22.200       22.199    
  4123.975888       1.0000       17.010       22.200       22.199    
  4124.017043       1.0000       17.010       22.176       22.199    
  4124.017043       1.0000       17.010       22.176       22.199    
  4124.228670       1.0000       17.010       21.880       22.199    
  4124.440298       1.0000       17.010       21.584       22.200    
  4124.863553       1.0000       17.010       20.991       22.201    
  4125.373333       1.0000       17.010       19.904       22.200    
  4125.373333       1.0000       17.010       19.904       22.200    
  4126.050542       1.0000       17.010       18.349       22.199    
  4126.727750       1.0000       17.010       17.672       22.195    
  4127.947236       1.0000       17.010       16.453       22.192    
  4127.947236       1.0000       17.010       16.453       22.192    
  4128.128687       1.0000       17.010       16.168       22.191    
  4128.310138       1.0000       17.010       15.842       22.189    
  4128.310138       1.0000       16.990       15.842       22.189    
  4128.310370       1.0000       16.990       15.841       22.189    
  4128.310603       1.0000       16.990       15.841       22.189    
  4128.310629       1.0000       16.990       15.841       22.189    
  4128.310629       1.0000       16.990       15.841       22.189    
  4128.311001       1.0000       16.990       15.840       22.189    
  4128.311373       1.0000       16.990       15.840       22.189    
  4128.312116       1.0000       16.990       15.838       22.189    
  4128.313602       1.0000       16.990       15.836       22.189    
  4128.316575       1.0000       16.990       15.830       22.189    
  4128.322521       1.0000       16.990       15.819       22.189    
  4128.334413       1.0000       16.990       15.798       22.188    
  4128.358196       1.0000       16.990       15.755       22.187    
  4128.405762       1.0000       16.990       15.670       22.186    
  4128.500895       1.0000       16.990       15.498       22.184    
  4128.691160       1.0000       16.990       15.156       22.181    
  4129.071690       1.0000       16.990       14.528       22.176    
  4129.832751       1.0000       16.990       13.767       22.170    
  4131.332751       1.0000       16.990       13.666       22.151    
  4132.832751       1.0000       16.990       14.866       22.133    
  4134.332751       1.0000       16.990       16.000       22.115    
  4134.340914       1.0000       16.990       16.005       22.115    
  4134.340914       1.0000       16.990       16.005       22.115    
  4134.401516       1.0000       16.990       16.041       22.114    
  4134.462118       1.0000       16.990       16.077       22.113    
  4134.462118       1.0000       17.010       16.077       22.113    
  4134.470867       1.0000       17.010       16.083       22.114    
  4134.471267       1.0000       17.010       16.083       22.114    
  4134.472066       1.0000       17.010       16.083       22.114    
  4134.472186       1.0000       17.010       16.083       22.114    
  4134.472426       1.0000       17.010       16.083       22.114    
  4134.472640       1.0000       17.010       16.084       22.114    
  4134.472640       1.0000       17.010       16.084       22.114    
  4134.479639       1.0000       17.010       16.088       22.114    
  4134.486639       1.0000       17.010       16.092       22.114    
  4134.500637       1.0000       17.010       16.100       22.114    
  4134.506237       1.0000       17.010       16.104       22.114    
  4134.517435       1.0000       17.010       16.110       22.114    
  4134.539833       1.0000       17.010       16.124       22.115    
  4134.584628       1.0000       17.010       16.151       22.114    
  4134.674219       1.0000       17.010       16.205       22.114    
  4134.853400       1.0000       17.010       16.312       22.112    
  4135.211763       1.0000       17.010       16.485       22.108    
  4135.928488       1.0000       17.010       16.771       22.100    
  4137.361938       1.0000       17.010       16.472       22.082    
  4138.861938       1.0000       17.010       16.772       22.066    
  4140.361938       1.0000       17.010       16.490       22.050    
  4141.861938       1.0000       17.010       18.034       22.049    
  4143.361938       1.0000       17.010       18.979       22.071    
  4144.861938       1.0000       17.010       19.138       22.045    
  4146.361938       1.0000       17.010       19.510       22.033    
  4147.861938       1.0000       17.010       18.310       22.016    
  4148.557655       1.0000       17.010       17.196       22.010    
  4148.905513       1.0000       17.010       16.570       22.008    
  4149.166407       1.0000       17.010       16.134       22.006    
  4149.166407       1.0000       17.010       16.134       22.006    
  4149.188805       1.0000       17.010       16.098       22.005    
  4149.211202       1.0000       17.010       16.062       22.005    
  4149.255998       1.0000       17.010       15.990       22.005    
